9.875214231795597097e-01,9.800860727404564487e-01,9.726507223013530767e-01,9.586053320237100106e-01,9.412554175549986413e-01,9.244193441560798474e-01,9.104278680520265787e-01,8.990842899624353901e-01,8.903886098873062815e-01,8.836660895844998809e-01,8.783531624192330023e-01,8.717824929792979960e-01,8.626925619861985917e-01,8.536026309930992984e-01,8.445127000000000050e-01,8.198827480048004324e-01,7.952527960096009707e-01,7.706228440144013980e-01,7.611594448360000653e-01,7.592679528360000152e-01,7.575388833659999488e-01,7.566199813659999496e-01,7.557010793659999504e-01,7.547821773659999511e-01,7.538632753659999519e-01,7.527177828873555798e-01,7.504420516739163105e-01,7.481663204604769302e-01,7.458905892470376608e-01,7.436148580335982805e-01,7.413391268201590112e-01,7.390633956067197419e-01,7.361607461538461905e-01,7.326311784615384681e-01,7.291016107692307457e-01,7.255720430769230234e-01,7.220424753846154120e-01,7.185129076923076896e-01,7.149833399999999672e-01,7.120574425641025273e-01,7.091315451282050875e-01,7.062056476923076476e-01,7.032797502564102077e-01,7.003538528205127678e-01,6.974279553846153279e-01,6.945020579487178880e-01,6.915761605128204481e-01,6.886502630769230082e-01,6.857243656410255683e-01,6.827984682051281284e-01,6.798725707692307996e-01,6.769466733333332487e-01,6.740207758974359198e-01,6.710948784615383689e-01,6.681689810256410400e-01,6.652430835897436001e-01,6.632426776236263199e-01,6.630960338507325691e-01,6.629493900778388182e-01,6.628027463049450674e-01,6.626561025320512055e-01,6.625094587591574546e-01,6.623628149862637038e-01,6.622161712133699529e-01,6.620695274404762021e-01,6.619228836675823402e-01,6.617762398946885893e-01,6.616295961217948385e-01,6.614829523489010876e-01,6.613363085760073368e-01,6.611896648031134749e-01,6.610430210302197240e-01,6.608963772573259732e-01,6.607497334844322223e-01,6.606030897115384715e-01,6.604564459386446096e-01,6.603098021657508587e-01,6.601631583928571079e-01,6.600165146199633570e-01,6.598698708470694951e-01,6.597232270741757443e-01,6.595765833012819934e-01,6.590556656791247692e-01,6.559148311121238972e-01,6.527739965451230253e-01,6.496331619781221534e-01,6.464923274111211704e-01,6.433514928441201874e-01,6.402106582771193155e-01,6.370698237101184436e-01,6.339289891431175716e-01,6.307881545761165887e-01,6.276473200091157167e-01,6.245064854421147338e-01,6.213656508751138619e-01,6.182248163081129899e-01,6.150839817411120070e-01,6.119431471741111350e-01,6.088023126071102631e-01,6.056614780401092801e-01
9.998999978975882108e-01,9.998162547451482363e-01,9.997325115927082617e-01,9.991647790810359586e-01,9.983550881871344762e-01,9.975755853176043741e-01,9.969632017725347239e-01,9.960187019705744049e-01,9.947420859117231950e-01,9.897494885815224519e-01,9.821022548793494344e-01,9.752838015211521272e-01,9.701253976807679980e-01,9.649669938403839797e-01,9.598085899999999615e-01,9.517927394149414688e-01,9.437768888298829761e-01,9.357610382448244835e-01,9.306939136760000730e-01,9.270989416760000434e-01,9.226663628060000066e-01,9.140557808060000289e-01,9.054451988060000511e-01,8.968346168059999624e-01,8.882240348059999846e-01,8.800136639148042894e-01,8.737995556202190484e-01,8.675854473256336963e-01,8.613713390310484552e-01,8.551572307364632142e-01,8.489431224418778621e-01,8.427290141472926210e-01,8.381933423076922685e-01,8.353361069230769154e-01,8.324788715384615623e-01,8.296216361538462092e-01,8.267644007692307451e-01,8.239071653846153920e-01,8.210499300000000389e-01,8.121569521316579499e-01,8.032639742633158608e-01,7.943709963949736608e-01,7.854780185266315717e-01,7.765850406582894827e-01,7.676920627899473937e-01,7.587990849216053046e-01,7.499061070532631046e-01,7.410131291849211266e-01,7.321201513165789265e-01,7.232271734482368375e-01,7.143341955798947485e-01,7.054412177115525484e-01,6.965482398432105704e-01,6.876552619748683703e-01,6.787622841065262813e-01,6.698693062381841923e-01,6.629287634031593157e-01,6.598989538030373136e-01,6.568691442029150895e-01,6.538393346027930875e-01,6.508095250026709744e-01,6.477797154025488613e-01,6.447499058024267482e-01,6.417200962023046351e-01,6.386902866021825220e-01,6.356604770020605200e-01,6.326306674019384069e-01,6.296008578018162938e-01,6.265710482016941807e-01,6.235412386015720676e-01,6.205114290014499545e-01,6.174816194013278414e-01,6.144518098012057283e-01,6.114220002010836152e-01,6.083921906009616132e-01,6.053623810008395001e-01,6.023325714007173870e-01,5.993027618005952739e-01,5.962729522004731608e-01,5.932431426003510477e-01,5.902133330002289346e-01,5.871835234001069326e-01,5.840753051412944652e-01,5.804182262716499618e-01,5.767611474020054585e-01,5.731040685323610662e-01,5.694469896627165628e-01,5.657899107930720595e-01,5.621328319234275561e-01,5.584757530537830528e-01,5.548186741841385494e-01,5.511615953144941571e-01,5.475045164448495427e-01,5.438474375752051504e-01,5.401903587055606470e-01,5.365332798359161437e-01,5.328762009662716403e-01,5.292191220966271370e-01,5.255620432269827447e-01,5.219049643573382413e-01
9.999672373416665927e-01,9.999445452996374994e-01,9.999218532576082952e-01,9.997141500389863378e-01,9.994139551072125371e-01,9.990996553176043626e-01,9.987072717725348214e-01,9.974537314321489934e-01,9.953390342964471005e-01,9.874629239225881649e-01,9.754709539630271875e-01,9.637313172637264058e-01,9.524971048424842879e-01,9.412628924212421699e-01,9.300286800000000520e-01,9.134479119231923017e-01,8.968671438463846624e-01,8.802863757695769120e-01,8.709093811639999627e-01,8.651288731640000007e-01,8.593488174000000202e-01,8.535710173999999650e-01,8.477932174000000209e-01,8.420154173999999658e-01,8.362376173999999107e-01,8.302624090370480658e-01,8.233025230313484322e-01,8.163426370256486875e-01,8.093827510199489428e-01,8.024228650142491981e-01,7.954629790085495644e-01,7.885030930028498197e-01,7.838786538461538500e-01,7.815896615384615442e-01,7.793006692307692385e-01,7.770116769230769327e-01,7.747226846153846269e-01,7.724336923076923211e-01,7.701447000000000154e-01,7.666938520914700073e-01,7.632430041829399991e-01,7.597921562744098800e-01,7.563413083658798719e-01,7.528904604573498638e-01,7.494396125488198557e-01,7.459887646402898476e-01,7.425379167317597284e-01,7.390870688232297203e-01,7.356362209146997122e-01,7.321853730061697041e-01,7.287345250976396960e-01,7.252836771891095768e-01,7.218328292805795687e-01,7.183819813720495606e-01,7.149311334635195525e-01,7.114802855549895444e-01,7.087476492204669576e-01,7.074535928254730432e-01,7.061595364304792399e-01,7.048654800354853256e-01,7.035714236404914113e-01,7.022773672454974969e-01,7.009833108505035826e-01,6.996892544555097793e-01,6.983951980605158649e-01,6.971011416655219506e-01,6.958070852705280362e-01,6.945130288755341219e-01,6.932189724805402076e-01,6.919249160855464043e-01,6.906308596905524899e-01,6.893368032955585756e-01,6.880427469005646612e-01,6.867486905055707469e-01,6.854546341105769436e-01,6.841605777155830292e-01,6.828665213205891149e-01,6.815724649255952006e-01,6.802784085306012862e-01,6.789843521356074829e-01,6.776902957406135686e-01,6.763962393456196542e-01,6.747501146672743033e-01,6.706395120054694514e-01,6.665289093436644885e-01,6.624183066818596366e-01,6.583077040200546737e-01,6.541971013582497108e-01,6.500864986964448589e-01,6.459758960346398959e-01,6.418652933728350440e-01,6.377546907110300811e-01,6.336440880492251182e-01,6.295334853874202663e-01,6.254228827256153034e-01,6.213122800638104515e-01,6.172016774020053775e-01,6.130910747402005256e-01,6.089804720783955627e-01,6.048698694165907108e-01
9.877901434289843019e-01,9.802913291192152379e-01,9.727925148094460628e-01,9.646781519692086970e-01,9.562560610275688822e-01,9.485474967695100013e-01,9.447889789231699309e-01,9.402287709730264842e-01,9.348668729190796611e-01,9.290094871874861049e-01,9.227981331458028347e-01,9.149101408910891298e-01,9.036638372607260772e-01,8.924175336303630246e-01,8.811712299999998610e-01,8.441881816951694040e-01,8.072051333903389470e-01,7.702220850855083789e-01,7.563312359799999607e-01,7.539691759799999060e-01,7.518946625919999960e-01,7.512544385919999179e-01,7.506142145919999509e-01,7.499739905919999838e-01,7.493337665920000168e-01,7.483102337168141549e-01,7.453747469911504719e-01,7.424392602654866780e-01,7.395037735398229950e-01,7.365682868141593120e-01,7.336328000884955181e-01,7.306973133628318351e-01,7.274142599999999792e-01,7.237836399999999504e-01,7.201530200000000326e-01,7.165224000000000038e-01,7.128917799999999749e-01,7.092611600000000571e-01,7.056305400000000283e-01,7.035231125929699569e-01,7.014156851859398856e-01,6.993082577789098142e-01,6.972008303718798539e-01,6.950934029648497825e-01,6.929859755578197111e-01,6.908785481507896398e-01,6.887711207437595684e-01,6.866636933367294970e-01,6.845562659296994257e-01,6.824488385226694653e-01,6.803414111156393940e-01,6.782339837086093226e-01,6.761265563015792512e-01,6.740191288945491799e-01,6.719117014875191085e-01,6.698042740804891482e-01,6.683639565144231520e-01,6.682598619631410219e-01,6.681557674118590029e-01,6.680516728605769838e-01,6.679475783092949648e-01,6.678434837580128347e-01,6.677393892067308157e-01,6.676352946554487966e-01,6.675312001041666665e-01,6.674271055528846475e-01,6.673230110016026284e-01,6.672189164503204983e-01,6.671148218990384793e-01,6.670107273477564602e-01,6.669066327964743301e-01,6.668025382451923111e-01,6.666984436939102920e-01,6.665943491426282730e-01,6.664902545913461429e-01,6.663861600400641239e-01,6.662820654887821048e-01,6.661779709374999747e-01,6.660738763862179557e-01,6.659697818349359366e-01,6.658656872836538065e-01,6.657615927323717875e-01,6.652992857520509951e-01,6.623294917684594552e-01,6.593596977848678042e-01,6.563899038012761533e-01,6.534201098176846134e-01,6.504503158340929625e-01,6.474805218505013116e-01,6.445107278669097717e-01,6.415409338833181208e-01,6.385711398997265809e-01,6.356013459161349299e-01,6.326315519325432790e-01,6.296617579489516281e-01,6.266919639653600882e-01,6.237221699817684373e-01,6.207523759981767864e-01,6.177825820145852465e-01,6.148127880309935955e-01
9.210166213792521095e-01,8.598992205395606936e-01,7.987818196998691667e-01,6.901558867557783250e-01,5.577792507212475659e-01,4.396983468784028681e-01,4.007578689594675780e-01,3.614562192419261688e-01,3.217933977257786404e-01,2.918634374403412668e-01,2.688864743687508496e-01,2.480827262376237574e-01,2.316319341584158198e-01,2.151811420792079099e-01,1.987303499999999445e-01,1.794717631413141057e-01,1.602131762826282113e-01,1.409545894239423169e-01,1.335303186719999924e-01,1.320143346719999944e-01,1.306958121400000061e-01,1.303622321400000061e-01,1.300286521400000062e-01,1.296950721400000062e-01,1.293614921400000062e-01,1.287834297975101183e-01,1.269858836748162523e-01,1.251883375521223862e-01,1.233907914294285341e-01,1.215932453067346541e-01,1.197956991840408020e-01,1.179981530613469359e-01,1.157255346153846093e-01,1.129778438461538359e-01,1.102301530769230625e-01,1.074824623076923030e-01,1.047347715384615296e-01,1.019870807692307563e-01,9.923938999999999677e-02,9.847199485651213224e-02,9.770459971302428159e-02,9.693720456953641706e-02,9.616980942604856641e-02,9.540241428256070189e-02,9.463501913907285124e-02,9.386762399558498671e-02,9.310022885209712218e-02,9.233283370860927153e-02,9.156543856512140700e-02,9.079804342163355635e-02,9.003064827814569182e-02,8.926325313465784117e-02,8.849585799116997664e-02,8.772846284768211211e-02,8.696106770419426146e-02,8.619367256070641081e-02,8.567526482486263750e-02,8.565557961423993227e-02,8.563589440361722704e-02,8.561620919299450794e-02,8.559652398237180271e-02,8.557683877174908360e-02,8.555715356112637837e-02,8.553746835050367314e-02,8.551778313988095404e-02,8.549809792925824881e-02,8.547841271863552970e-02,8.545872750801282447e-02,8.543904229739010536e-02,8.541935708676740013e-02,8.539967187614469490e-02,8.537998666552197580e-02,8.536030145489927057e-02,8.534061624427655146e-02,8.532093103365384623e-02,8.530124582303114100e-02,8.528156061240842190e-02,8.526187540178571667e-02,8.524219019116299756e-02,8.522250498054029233e-02,8.520281976991758710e-02,8.518313455929486799e-02,8.511183079307201027e-02,8.467919713764812673e-02,8.424656348222424318e-02,8.381392982680035963e-02,8.338129617137647609e-02,8.294866251595259254e-02,8.251602886052870900e-02,8.208339520510482545e-02,8.165076154968094191e-02,8.121812789425705836e-02,8.078549423883317482e-02,8.035286058340929127e-02,7.992022692798540773e-02,7.948759327256152418e-02,7.905495961713764064e-02,7.862232596171375709e-02,7.818969230628987355e-02,7.775705865086599000e-02
9.812872010611052298e-01,9.660524343953934556e-01,9.508176677296816814e-01,9.283011172976091130e-01,9.021442210888331870e-01,8.784537375862069286e-01,8.684171858620689521e-01,8.605642306031199285e-01,8.548948718093598576e-01,8.480129986748433657e-01,8.402649250846553342e-01,8.321538424572456627e-01,8.233156516381637813e-01,8.144774608190818999e-01,8.056392700000000184e-01,7.910881178847884998e-01,7.765369657695769812e-01,7.619858136543653515e-01,7.562712376960000205e-01,7.549683256960000310e-01,7.538059782639999762e-01,7.533447702639999299e-01,7.528835622639999947e-01,7.524223542639999485e-01,7.519611462640000132e-01,7.512963644307784072e-01,7.496161514414279026e-01,7.479359384520773979e-01,7.462557254627268932e-01,7.445755124733762775e-01,7.428952994840257729e-01,7.412150864946752682e-01,7.381054230769230617e-01,7.335663092307692645e-01,7.290271953846153563e-01,7.244880815384615591e-01,7.199489676923076509e-01,7.154098538461537427e-01,7.108707399999999454e-01,7.073918726201391394e-01,7.039130052402784443e-01,7.004341378604176382e-01,6.969552704805569432e-01,6.934764031006961371e-01,6.899975357208354421e-01,6.865186683409746360e-01,6.830398009611139409e-01,6.795609335812531349e-01,6.760820662013923288e-01,6.726031988215316337e-01,6.691243314416708277e-01,6.656454640618101326e-01,6.621665966819493265e-01,6.586877293020886315e-01,6.552088619222278254e-01,6.517299945423671304e-01,6.493730218784340424e-01,6.492632076995573653e-01,6.491533935206806882e-01,6.490435793418040111e-01,6.489337651629273340e-01,6.488239509840506569e-01,6.487141368051739798e-01,6.486043226262973027e-01,6.484945084474206256e-01,6.483846942685439485e-01,6.482748800896672714e-01,6.481650659107905943e-01,6.480552517319139172e-01,6.479454375530372401e-01,6.478356233741605630e-01,6.477258091952838859e-01,6.476159950164072088e-01,6.475061808375305317e-01,6.473963666586538546e-01,6.472865524797771775e-01,6.471767383009005004e-01,6.470669241220238233e-01,6.469571099431471461e-01,6.468472957642704690e-01,6.467374815853937919e-01,6.466276674065171148e-01,6.461816988605286749e-01,6.433826497447584503e-01,6.405836006289881146e-01,6.377845515132178900e-01,6.349855023974475543e-01,6.321864532816772186e-01,6.293874041659069940e-01,6.265883550501367694e-01,6.237893059343664337e-01,6.209902568185962091e-01,6.181912077028258734e-01,6.153921585870555377e-01,6.125931094712853131e-01,6.097940603555150885e-01,6.069950112397447528e-01,6.041959621239744171e-01,6.013969130082041925e-01,5.985978638924338568e-01
9.167086084628998099e-01,8.538914403049691071e-01,7.910742721470382932e-01,7.233846363253371159e-01,6.532591320885546837e-01,5.886837096551723603e-01,5.548332498850574446e-01,5.164318448030469355e-01,4.734794944091407221e-01,4.373426386641781072e-01,4.060746610611918328e-01,3.737477154185418482e-01,3.392996536123611961e-01,3.048515918061805996e-01,2.704035299999999475e-01,2.375133049774977301e-01,2.046230799549954293e-01,1.717328549324931286e-01,1.600189467920000164e-01,1.588773227920000086e-01,1.578575550180000009e-01,1.574456090180000045e-01,1.570336630180000081e-01,1.566217170180000118e-01,1.562097710180000154e-01,1.556489326068696555e-01,1.543454152827358761e-01,1.530418979586020689e-01,1.517383806344682617e-01,1.504348633103344823e-01,1.491313459862006752e-01,1.478278286620668958e-01,1.461680007692307548e-01,1.441518623076922800e-01,1.421357238461538330e-01,1.401195853846153860e-01,1.381034469230769113e-01,1.360873084615384365e-01,1.340711699999999895e-01,1.333612724508971559e-01,1.326513749017942945e-01,1.319414773526914608e-01,1.312315798035885994e-01,1.305216822544857658e-01,1.298117847053829044e-01,1.291018871562800707e-01,1.283919896071772093e-01,1.276820920580743757e-01,1.269721945089715143e-01,1.262622969598686806e-01,1.255523994107658470e-01,1.248425018616629856e-01,1.241326043125601380e-01,1.234227067634572905e-01,1.227128092143544430e-01,1.220029116652515955e-01,1.215231196188186896e-01,1.215042295852411525e-01,1.214853395516636153e-01,1.214664495180860782e-01,1.214475594845085549e-01,1.214286694509310177e-01,1.214097794173534806e-01,1.213908893837759573e-01,1.213719993501984201e-01,1.213531093166208830e-01,1.213342192830433458e-01,1.213153292494658225e-01,1.212964392158882854e-01,1.212775491823107482e-01,1.212586591487332111e-01,1.212397691151556878e-01,1.212208790815781506e-01,1.212019890480006135e-01,1.211830990144230763e-01,1.211642089808455530e-01,1.211453189472680159e-01,1.211264289136904787e-01,1.211075388801129415e-01,1.210886488465354183e-01,1.210697588129578811e-01,1.210508687793803440e-01,1.209629127073837684e-01,1.203914943664539661e-01,1.198200760255241637e-01,1.192486576845943475e-01,1.186772393436645451e-01,1.181058210027347288e-01,1.175344026618049265e-01,1.169629843208751102e-01,1.163915659799453078e-01,1.158201476390155055e-01,1.152487292980856892e-01,1.146773109571558730e-01,1.141058926162260706e-01,1.135344742752962682e-01,1.129630559343664520e-01,1.123916375934366496e-01,1.118202192525068334e-01,1.112488009115770310e-01
9.180118667971403079e-01,8.542173111047131062e-01,7.904227554122860155e-01,7.212891266754186681e-01,6.494863618267892047e-01,5.849387625952813252e-01,5.605553808650937109e-01,5.299244689429748467e-01,4.930460268289247328e-01,4.612421387455006294e-01,4.330634292401013274e-01,4.068335439153915045e-01,3.845071592769276347e-01,3.621807746384638205e-01,3.398543899999999507e-01,3.170004086018601841e-01,2.941464272037203065e-01,2.712924458055804844e-01,2.632092950639999818e-01,2.625004870639999766e-01,2.618747421920000207e-01,2.616633181920000051e-01,2.614518941919999895e-01,2.612404701919999739e-01,2.610290461919999583e-01,2.607017317519124133e-01,2.597963530208489691e-01,2.588909742897855248e-01,2.579855955587220806e-01,2.570802168276586364e-01,2.561748380965951921e-01,2.552694593655317479e-01,2.535623169230769580e-01,2.510534107692307670e-01,2.485445046153846316e-01,2.460355984615384684e-01,2.435266923076923051e-01,2.410177861538461419e-01,2.385088800000000064e-01,2.374976726642893665e-01,2.364864653285786988e-01,2.354752579928680589e-01,2.344640506571574190e-01,2.334528433214467791e-01,2.324416359857361114e-01,2.314304286500254715e-01,2.304192213143148038e-01,2.294080139786041639e-01,2.283968066428935240e-01,2.273855993071828840e-01,2.263743919714722441e-01,2.253631846357615764e-01,2.243519773000509365e-01,2.233407699643402688e-01,2.223295626286296289e-01,2.213183552929189890e-01,2.206270545295329621e-01,2.205765275911935053e-01,2.205260006528540762e-01,2.204754737145146470e-01,2.204249467761751902e-01,2.203744198378357610e-01,2.203238928994963319e-01,2.202733659611568751e-01,2.202228390228174459e-01,2.201723120844780168e-01,2.201217851461385600e-01,2.200712582077991308e-01,2.200207312694597017e-01,2.199702043311202726e-01,2.199196773927808157e-01,2.198691504544413866e-01,2.198186235161019575e-01,2.197680965777625006e-01,2.197175696394230715e-01,2.196670427010836424e-01,2.196165157627441855e-01,2.195659888244047564e-01,2.195154618860653273e-01,2.194649349477258704e-01,2.194144080093864413e-01,2.193638810710470122e-01,2.191888216317228744e-01,2.181420346855059145e-01,2.170952477392889546e-01,2.160484607930720224e-01,2.150016738468550626e-01,2.139548869006380749e-01,2.129080999544211428e-01,2.118613130082041829e-01,2.108145260619872230e-01,2.097677391157702909e-01,2.087209521695533032e-01,2.076741652233363711e-01,2.066273782771194112e-01,2.055805913309024513e-01,2.045338043846854914e-01,2.034870174384685315e-01,2.024402304922515716e-01,2.013934435460346395e-01
9.104570707029789878e-01,8.472896894391127587e-01,7.841223081752465296e-01,6.958557595846759369e-01,5.950415096741854537e-01,5.058098396914699757e-01,4.806987265638233420e-01,4.555272259294620985e-01,4.302953377883863006e-01,4.111390799177887523e-01,3.963231531524685769e-01,3.811279095049505128e-01,3.651728930033003029e-01,3.492178765016501485e-01,3.332628599999999386e-01,3.104610268166816400e-01,2.876591936333632860e-01,2.648573604500449319e-01,2.565166216559999768e-01,2.553955896559999550e-01,2.543568539199999590e-01,2.537286139200000123e-01,2.531003739200000102e-01,2.524721339200000081e-01,2.518438939200000060e-01,2.509301900284985898e-01,2.485925854087295828e-01,2.462549807889605480e-01,2.439173761691915410e-01,2.415797715494225062e-01,2.392421669296534992e-01,2.369045623098844922e-01,2.339766984615384293e-01,2.304585753846153662e-01,2.269404523076922753e-01,2.234223292307692121e-01,2.199042061538461490e-01,2.163860830769230581e-01,2.128679599999999950e-01,2.101113403135789759e-01,2.073547206271579846e-01,2.045981009407369655e-01,2.018414812543159464e-01,1.990848615678949551e-01,1.963282418814739083e-01,1.935716221950529170e-01,1.908150025086318979e-01,1.880583828222109066e-01,1.853017631357898598e-01,1.825451434493688685e-01,1.797885237629478494e-01,1.770319040765268304e-01,1.742752843901058390e-01,1.715186647036848200e-01,1.687620450172638009e-01,1.660054253308428096e-01,1.641376602369505333e-01,1.640502735611263641e-01,1.639628868853021948e-01,1.638755002094780255e-01,1.637881135336538285e-01,1.637007268578296593e-01,1.636133401820054900e-01,1.635259535061813208e-01,1.634385668303571237e-01,1.633511801545329545e-01,1.632637934787087852e-01,1.631764068028846160e-01,1.630890201270604190e-01,1.630016334512362497e-01,1.629142467754120804e-01,1.628268600995879112e-01,1.627394734237637419e-01,1.626520867479395449e-01,1.625647000721153757e-01,1.624773133962912064e-01,1.623899267204670371e-01,1.623025400446428401e-01,1.622151533688186709e-01,1.621277666929945016e-01,1.620403800171703323e-01,1.619529933413461353e-01,1.617671585961713565e-01,1.608921873655423662e-01,1.600172161349133759e-01,1.591422449042844134e-01,1.582672736736554231e-01,1.573923024430264050e-01,1.565173312123974425e-01,1.556423599817684522e-01,1.547673887511394619e-01,1.538924175205104716e-01,1.530174462898814813e-01,1.521424750592524910e-01,1.512675038286235008e-01,1.503925325979945105e-01,1.495175613673655202e-01,1.486425901367365299e-01,1.477676189061075396e-01,1.468926476754785770e-01
9.315416161232544789e-01,8.844583408807847880e-01,8.373750656383150970e-01,6.866052757481003743e-01,4.840000046338067130e-01,3.023476922867514016e-01,2.366898640955837629e-01,1.652516319011843038e-01,8.803299570355296866e-02,4.796563856552460425e-02,3.443854884415410711e-02,2.405263623762375971e-02,1.995851082508250107e-02,1.586438541254124937e-02,1.177025999999999420e-02,9.251100084008397409e-03,6.731940168016796282e-03,4.212780252025195155e-03,3.314019407999999750e-03,3.224243408000000005e-03,3.146617325999999989e-03,3.129595326000000205e-03,3.112573325999999987e-03,3.095551325999999770e-03,3.078529325999999986e-03,3.047501961901904685e-03,2.946615506224688555e-03,2.845729050547472425e-03,2.744842594870255861e-03,2.643956139193039730e-03,2.543069683515824034e-03,2.442183227838607903e-03,2.328213846153845759e-03,2.201161538461538034e-03,2.074109230769230310e-03,1.947056923076922802e-03,1.820004615384615077e-03,1.692952307692307135e-03,1.565900000000000061e-03,1.547780907907398036e-03,1.529661815814796011e-03,1.511542723722193986e-03,1.493423631629591962e-03,1.475304539536989937e-03,1.457185447444387912e-03,1.439066355351785887e-03,1.420947263259183862e-03,1.402828171166581837e-03,1.384709079073979596e-03,1.366589986981377788e-03,1.348470894888775763e-03,1.330351802796173738e-03,1.312232710703571713e-03,1.294113618610969688e-03,1.275994526518367663e-03,1.257875434425765639e-03,1.245614783653846164e-03,1.245088608440170956e-03,1.244562433226495748e-03,1.244036258012820540e-03,1.243510082799145332e-03,1.242983907585470124e-03,1.242457732371794916e-03,1.241931557158119709e-03,1.241405381944444501e-03,1.240879206730769293e-03,1.240353031517094085e-03,1.239826856303418877e-03,1.239300681089743669e-03,1.238774505876068461e-03,1.238248330662393253e-03,1.237722155448718045e-03,1.237195980235042837e-03,1.236669805021367629e-03,1.236143629807692421e-03,1.235617454594017213e-03,1.235091279380342005e-03,1.234565104166666797e-03,1.234038928952991589e-03,1.233512753739316164e-03,1.232986578525640956e-03,1.232460403311965748e-03,1.231070191431175940e-03,1.223631722880583281e-03,1.216193254329990840e-03,1.208754785779398398e-03,1.201316317228805957e-03,1.193877848678213298e-03,1.186439380127620857e-03,1.179000911577028198e-03,1.171562443026435757e-03,1.164123974475843315e-03,1.156685505925250657e-03,1.149247037374658215e-03,1.141808568824065557e-03,1.134370100273473115e-03,1.126931631722880457e-03,1.119493163172288015e-03,1.112054694621695573e-03,1.104616226071102915e-03
